Date: 2025-08-14, Hour: 09:00, Room: Living Room, Sensor: Temperature Sensor, Value: 21.49°C, Status: High Temperature
Date: 2025-08-16, Hour: 03:00, Room: Bedroom, Sensor: Humidity Sensor, Value: %20.0, Status: Low Humidity
Date: 2025-08-16, Hour: 03:05, Room: Living Room, Sensor: Temperature Sensor, Value: 15.23°C, Status: High Temperature
Date: 2025-08-16, Hour: 03:05, Room: Kitchen, Sensor: Temperature Sensor, Value: 15.39°C, Status: High Temperature
Date: 2025-08-16, Hour: 03:05, Room: Bedroom, Sensor: Temperature Sensor, Value: 15.02°C, Status: High Temperature
Date: 2025-08-16, Hour: 03:05, Room: Living Room, Sensor: Humidity Sensor, Value: %20.0, Status: Low Humidity
Date: 2025-08-16, Hour: 03:05, Room: Kitchen, Sensor: Humidity Sensor, Value: %20.02, Status: Low Humidity
Date: 2025-08-16, Hour: 03:05, Room: Bedroom, Sensor: Humidity Sensor, Value: %20.0, Status: Low Humidity
Date: 2025-08-16, Hour: 03:10, Room: Living Room, Sensor: Temperature Sensor, Value: 15.32°C, Status: High Temperature
Date: 2025-08-16, Hour: 03:10, Room: Kitchen, Sensor: Temperature Sensor, Value: 15.0°C, Status: High Temperature
Date: 2025-08-16, Hour: 03:10, Room: Bedroom, Sensor: Temperature Sensor, Value: 15.0°C, Status: High Temperature
Date: 2025-08-16, Hour: 03:10, Room: Living Room, Sensor: Humidity Sensor, Value: %20.66, Status: Low Humidity
Date: 2025-08-16, Hour: 03:10, Room: Kitchen, Sensor: Humidity Sensor, Value: %20.0, Status: Low Humidity
Date: 2025-08-16, Hour: 03:10, Room: Bedroom, Sensor: Humidity Sensor, Value: %20.38, Status: Low Humidity
Date: 2025-08-16, Hour: 03:15, Room: Living Room, Sensor: Temperature Sensor, Value: 15.0°C, Status: High Temperature
Date: 2025-08-16, Hour: 03:15, Room: Kitchen, Sensor: Temperature Sensor, Value: 15.0°C, Status: High Temperature
Date: 2025-08-16, Hour: 03:15, Room: Bedroom, Sensor: Temperature Sensor, Value: 15.11°C, Status: High Temperature
Date: 2025-08-16, Hour: 03:15, Room: Living Room, Sensor: Humidity Sensor, Value: %20.0, Status: Low Humidity
Date: 2025-08-16, Hour: 03:15, Room: Kitchen, Sensor: Humidity Sensor, Value: %20.26, Status: Low Humidity
Date: 2025-08-16, Hour: 03:15, Room: Bedroom, Sensor: Humidity Sensor, Value: %20.91, Status: Low Humidity
Date: 2025-08-16, Hour: 03:20, Room: Living Room, Sensor: Temperature Sensor, Value: 15.26°C, Status: High Temperature
Date: 2025-08-16, Hour: 03:20, Room: Kitchen, Sensor: Temperature Sensor, Value: 15.0°C, Status: High Temperature
Date: 2025-08-16, Hour: 03:20, Room: Bedroom, Sensor: Temperature Sensor, Value: 15.64°C, Status: High Temperature
Date: 2025-08-16, Hour: 03:20, Room: Living Room, Sensor: Humidity Sensor, Value: %20.42, Status: Low Humidity
Date: 2025-08-16, Hour: 03:20, Room: Kitchen, Sensor: Humidity Sensor, Value: %20.21, Status: Low Humidity
Date: 2025-08-16, Hour: 03:20, Room: Bedroom, Sensor: Humidity Sensor, Value: %20.0, Status: Low Humidity
Date: 2025-08-16, Hour: 03:25, Room: Living Room, Sensor: Temperature Sensor, Value: 15.0°C, Status: High Temperature
Date: 2025-08-16, Hour: 03:25, Room: Kitchen, Sensor: Temperature Sensor, Value: 15.0°C, Status: High Temperature
Date: 2025-08-16, Hour: 03:25, Room: Bedroom, Sensor: Temperature Sensor, Value: 15.35°C, Status: High Temperature
Date: 2025-08-16, Hour: 03:25, Room: Living Room, Sensor: Humidity Sensor, Value: %20.01, Status: Low Humidity
Date: 2025-08-16, Hour: 03:25, Room: Kitchen, Sensor: Humidity Sensor, Value: %20.0, Status: Low Humidity
Date: 2025-08-16, Hour: 03:25, Room: Bedroom, Sensor: Humidity Sensor, Value: %20.0, Status: Low Humidity
Date: 2025-08-16, Hour: 03:30, Room: Living Room, Sensor: Temperature Sensor, Value: 15.47°C, Status: High Temperature
Date: 2025-08-16, Hour: 03:30, Room: Kitchen, Sensor: Temperature Sensor, Value: 15.14°C, Status: High Temperature
Date: 2025-08-16, Hour: 03:30, Room: Bedroom, Sensor: Temperature Sensor, Value: 15.0°C, Status: High Temperature
Date: 2025-08-16, Hour: 03:30, Room: Living Room, Sensor: Humidity Sensor, Value: %20.27, Status: Low Humidity
Date: 2025-08-16, Hour: 03:30, Room: Kitchen, Sensor: Humidity Sensor, Value: %20.35, Status: Low Humidity
Date: 2025-08-16, Hour: 03:30, Room: Bedroom, Sensor: Humidity Sensor, Value: %20.0, Status: Low Humidity
Date: 2025-08-16, Hour: 03:35, Room: Living Room, Sensor: Temperature Sensor, Value: 15.09°C, Status: High Temperature
Date: 2025-08-16, Hour: 03:35, Room: Kitchen, Sensor: Temperature Sensor, Value: 15.73°C, Status: High Temperature
Date: 2025-08-16, Hour: 03:35, Room: Bedroom, Sensor: Temperature Sensor, Value: 15.0°C, Status: High Temperature
Date: 2025-08-16, Hour: 03:35, Room: Living Room, Sensor: Humidity Sensor, Value: %20.01, Status: Low Humidity
Date: 2025-08-16, Hour: 03:35, Room: Kitchen, Sensor: Humidity Sensor, Value: %20.0, Status: Low Humidity
Date: 2025-08-16, Hour: 03:35, Room: Bedroom, Sensor: Humidity Sensor, Value: %20.87, Status: Low Humidity
Date: 2025-08-16, Hour: 03:40, Room: Living Room, Sensor: Temperature Sensor, Value: 15.0°C, Status: High Temperature
Date: 2025-08-16, Hour: 03:40, Room: Kitchen, Sensor: Temperature Sensor, Value: 15.0°C, Status: High Temperature
Date: 2025-08-16, Hour: 03:40, Room: Bedroom, Sensor: Temperature Sensor, Value: 15.24°C, Status: High Temperature
Date: 2025-08-16, Hour: 03:40, Room: Living Room, Sensor: Humidity Sensor, Value: %20.0, Status: Low Humidity
Date: 2025-08-16, Hour: 03:40, Room: Kitchen, Sensor: Humidity Sensor, Value: %20.86, Status: Low Humidity
Date: 2025-08-16, Hour: 03:40, Room: Bedroom, Sensor: Humidity Sensor, Value: %20.0, Status: Low Humidity
Date: 2025-08-16, Hour: 03:45, Room: Living Room, Sensor: Temperature Sensor, Value: 15.36°C, Status: High Temperature
Date: 2025-08-16, Hour: 03:45, Room: Kitchen, Sensor: Temperature Sensor, Value: 15.0°C, Status: High Temperature
Date: 2025-08-16, Hour: 03:45, Room: Bedroom, Sensor: Temperature Sensor, Value: 15.31°C, Status: High Temperature
Date: 2025-08-16, Hour: 03:45, Room: Living Room, Sensor: Humidity Sensor, Value: %20.09, Status: Low Humidity
Date: 2025-08-16, Hour: 03:45, Room: Kitchen, Sensor: Humidity Sensor, Value: %20.9, Status: Low Humidity
Date: 2025-08-16, Hour: 03:45, Room: Bedroom, Sensor: Humidity Sensor, Value: %20.0, Status: Low Humidity
Date: 2025-08-16, Hour: 03:50, Room: Living Room, Sensor: Temperature Sensor, Value: 15.0°C, Status: High Temperature
Date: 2025-08-16, Hour: 03:50, Room: Kitchen, Sensor: Temperature Sensor, Value: 15.0°C, Status: High Temperature
Date: 2025-08-16, Hour: 03:50, Room: Bedroom, Sensor: Temperature Sensor, Value: 15.52°C, Status: High Temperature
Date: 2025-08-16, Hour: 03:50, Room: Living Room, Sensor: Humidity Sensor, Value: %20.71, Status: Low Humidity
Date: 2025-08-16, Hour: 03:50, Room: Kitchen, Sensor: Humidity Sensor, Value: %20.56, Status: Low Humidity
Date: 2025-08-16, Hour: 03:50, Room: Bedroom, Sensor: Humidity Sensor, Value: %20.98, Status: Low Humidity
Date: 2025-08-16, Hour: 03:55, Room: Living Room, Sensor: Temperature Sensor, Value: 15.0°C, Status: High Temperature
Date: 2025-08-16, Hour: 03:55, Room: Kitchen, Sensor: Temperature Sensor, Value: 15.51°C, Status: High Temperature
Date: 2025-08-16, Hour: 03:55, Room: Bedroom, Sensor: Temperature Sensor, Value: 15.0°C, Status: High Temperature
Date: 2025-08-16, Hour: 03:55, Room: Living Room, Sensor: Humidity Sensor, Value: %20.0, Status: Low Humidity
Date: 2025-08-16, Hour: 03:55, Room: Kitchen, Sensor: Humidity Sensor, Value: %20.4, Status: Low Humidity
Date: 2025-08-16, Hour: 03:55, Room: Bedroom, Sensor: Humidity Sensor, Value: %20.0, Status: Low Humidity
Date: 2025-08-16, Hour: 04:00, Room: Living Room, Sensor: Temperature Sensor, Value: 15.51°C, Status: High Temperature
Date: 2025-08-16, Hour: 04:00, Room: Kitchen, Sensor: Temperature Sensor, Value: 15.68°C, Status: High Temperature
Date: 2025-08-16, Hour: 04:00, Room: Bedroom, Sensor: Temperature Sensor, Value: 15.0°C, Status: High Temperature
Date: 2025-08-16, Hour: 04:00, Room: Living Room, Sensor: Humidity Sensor, Value: %21.19, Status: Low Humidity
Date: 2025-08-16, Hour: 04:00, Room: Kitchen, Sensor: Humidity Sensor, Value: %21.47, Status: Low Humidity
Date: 2025-08-16, Hour: 04:00, Room: Bedroom, Sensor: Humidity Sensor, Value: %21.51, Status: Low Humidity
Date: 2025-08-16, Hour: 04:05, Room: Living Room, Sensor: Temperature Sensor, Value: 15.92°C, Status: High Temperature
Date: 2025-08-16, Hour: 04:05, Room: Kitchen, Sensor: Temperature Sensor, Value: 15.18°C, Status: High Temperature
Date: 2025-08-16, Hour: 04:05, Room: Bedroom, Sensor: Temperature Sensor, Value: 15.75°C, Status: High Temperature
Date: 2025-08-16, Hour: 04:05, Room: Living Room, Sensor: Humidity Sensor, Value: %21.06, Status: Low Humidity
Date: 2025-08-16, Hour: 04:05, Room: Kitchen, Sensor: Humidity Sensor, Value: %20.73, Status: Low Humidity
Date: 2025-08-16, Hour: 04:05, Room: Bedroom, Sensor: Humidity Sensor, Value: %20.97, Status: Low Humidity
Date: 2025-08-16, Hour: 04:10, Room: Living Room, Sensor: Temperature Sensor, Value: 15.72°C, Status: High Temperature
Date: 2025-08-16, Hour: 04:10, Room: Kitchen, Sensor: Temperature Sensor, Value: 15.91°C, Status: High Temperature
Date: 2025-08-16, Hour: 04:10, Room: Bedroom, Sensor: Temperature Sensor, Value: 15.0°C, Status: High Temperature
Date: 2025-08-16, Hour: 04:10, Room: Living Room, Sensor: Humidity Sensor, Value: %20.62, Status: Low Humidity
Date: 2025-08-16, Hour: 04:10, Room: Kitchen, Sensor: Humidity Sensor, Value: %22.07, Status: Low Humidity
Date: 2025-08-16, Hour: 04:10, Room: Bedroom, Sensor: Humidity Sensor, Value: %21.96, Status: Low Humidity
Date: 2025-08-16, Hour: 04:15, Room: Living Room, Sensor: Temperature Sensor, Value: 15.12°C, Status: High Temperature
Date: 2025-08-16, Hour: 04:15, Room: Kitchen, Sensor: Temperature Sensor, Value: 15.93°C, Status: High Temperature
Date: 2025-08-16, Hour: 04:15, Room: Bedroom, Sensor: Temperature Sensor, Value: 15.08°C, Status: High Temperature
Date: 2025-08-16, Hour: 04:15, Room: Living Room, Sensor: Humidity Sensor, Value: %21.5, Status: Low Humidity
Date: 2025-08-16, Hour: 04:15, Room: Kitchen, Sensor: Humidity Sensor, Value: %21.46, Status: Low Humidity
Date: 2025-08-16, Hour: 04:15, Room: Bedroom, Sensor: Humidity Sensor, Value: %20.01, Status: Low Humidity
Date: 2025-08-16, Hour: 04:20, Room: Living Room, Sensor: Temperature Sensor, Value: 15.0°C, Status: High Temperature
Date: 2025-08-16, Hour: 04:20, Room: Kitchen, Sensor: Temperature Sensor, Value: 15.42°C, Status: High Temperature
Date: 2025-08-16, Hour: 04:20, Room: Bedroom, Sensor: Temperature Sensor, Value: 15.9°C, Status: High Temperature
Date: 2025-08-16, Hour: 04:20, Room: Living Room, Sensor: Humidity Sensor, Value: %20.63, Status: Low Humidity
Date: 2025-08-16, Hour: 04:20, Room: Kitchen, Sensor: Humidity Sensor, Value: %21.63, Status: Low Humidity
Date: 2025-08-16, Hour: 04:20, Room: Bedroom, Sensor: Humidity Sensor, Value: %21.22, Status: Low Humidity
Date: 2025-08-16, Hour: 04:25, Room: Living Room, Sensor: Temperature Sensor, Value: 15.92°C, Status: High Temperature
Date: 2025-08-16, Hour: 04:25, Room: Kitchen, Sensor: Temperature Sensor, Value: 15.88°C, Status: High Temperature
Date: 2025-08-16, Hour: 04:25, Room: Bedroom, Sensor: Temperature Sensor, Value: 15.54°C, Status: High Temperature
Date: 2025-08-16, Hour: 04:25, Room: Living Room, Sensor: Humidity Sensor, Value: %21.76, Status: Low Humidity
Date: 2025-08-16, Hour: 04:25, Room: Kitchen, Sensor: Humidity Sensor, Value: %20.29, Status: Low Humidity
Date: 2025-08-16, Hour: 04:25, Room: Bedroom, Sensor: Humidity Sensor, Value: %20.68, Status: Low Humidity
Date: 2025-08-16, Hour: 04:30, Room: Living Room, Sensor: Temperature Sensor, Value: 15.87°C, Status: High Temperature
Date: 2025-08-16, Hour: 04:30, Room: Kitchen, Sensor: Temperature Sensor, Value: 15.13°C, Status: High Temperature
Date: 2025-08-16, Hour: 04:30, Room: Bedroom, Sensor: Temperature Sensor, Value: 15.0°C, Status: High Temperature
Date: 2025-08-16, Hour: 04:30, Room: Living Room, Sensor: Humidity Sensor, Value: %20.71, Status: Low Humidity
Date: 2025-08-16, Hour: 04:30, Room: Kitchen, Sensor: Humidity Sensor, Value: %20.5, Status: Low Humidity
Date: 2025-08-16, Hour: 04:30, Room: Bedroom, Sensor: Humidity Sensor, Value: %21.23, Status: Low Humidity
Date: 2025-08-16, Hour: 04:35, Room: Living Room, Sensor: Temperature Sensor, Value: 15.0°C, Status: High Temperature
Date: 2025-08-16, Hour: 04:35, Room: Kitchen, Sensor: Temperature Sensor, Value: 15.13°C, Status: High Temperature
Date: 2025-08-16, Hour: 04:35, Room: Bedroom, Sensor: Temperature Sensor, Value: 15.0°C, Status: High Temperature
Date: 2025-08-16, Hour: 04:35, Room: Living Room, Sensor: Humidity Sensor, Value: %21.16, Status: Low Humidity
Date: 2025-08-16, Hour: 04:35, Room: Kitchen, Sensor: Humidity Sensor, Value: %22.03, Status: Low Humidity
Date: 2025-08-16, Hour: 04:35, Room: Bedroom, Sensor: Humidity Sensor, Value: %20.13, Status: Low Humidity
Date: 2025-08-16, Hour: 04:40, Room: Living Room, Sensor: Temperature Sensor, Value: 15.5°C, Status: High Temperature
Date: 2025-08-16, Hour: 04:40, Room: Kitchen, Sensor: Temperature Sensor, Value: 15.18°C, Status: High Temperature
Date: 2025-08-16, Hour: 04:40, Room: Bedroom, Sensor: Temperature Sensor, Value: 15.22°C, Status: High Temperature
Date: 2025-08-16, Hour: 04:40, Room: Living Room, Sensor: Humidity Sensor, Value: %21.08, Status: Low Humidity
Date: 2025-08-16, Hour: 04:40, Room: Kitchen, Sensor: Humidity Sensor, Value: %20.3, Status: Low Humidity
Date: 2025-08-16, Hour: 04:40, Room: Bedroom, Sensor: Humidity Sensor, Value: %21.93, Status: Low Humidity
Date: 2025-08-16, Hour: 04:45, Room: Living Room, Sensor: Temperature Sensor, Value: 15.0°C, Status: High Temperature
Date: 2025-08-16, Hour: 04:45, Room: Kitchen, Sensor: Temperature Sensor, Value: 15.0°C, Status: High Temperature
Date: 2025-08-16, Hour: 04:45, Room: Bedroom, Sensor: Temperature Sensor, Value: 15.0°C, Status: High Temperature
Date: 2025-08-16, Hour: 04:45, Room: Living Room, Sensor: Humidity Sensor, Value: %21.07, Status: Low Humidity
Date: 2025-08-16, Hour: 04:45, Room: Kitchen, Sensor: Humidity Sensor, Value: %21.01, Status: Low Humidity
Date: 2025-08-16, Hour: 04:45, Room: Bedroom, Sensor: Humidity Sensor, Value: %22.0, Status: Low Humidity
Date: 2025-08-16, Hour: 04:50, Room: Living Room, Sensor: Temperature Sensor, Value: 15.0°C, Status: High Temperature
Date: 2025-08-16, Hour: 04:50, Room: Kitchen, Sensor: Temperature Sensor, Value: 15.66°C, Status: High Temperature
Date: 2025-08-16, Hour: 04:50, Room: Bedroom, Sensor: Temperature Sensor, Value: 15.11°C, Status: High Temperature
Date: 2025-08-16, Hour: 04:50, Room: Living Room, Sensor: Humidity Sensor, Value: %20.2, Status: Low Humidity
Date: 2025-08-16, Hour: 04:50, Room: Kitchen, Sensor: Humidity Sensor, Value: %20.86, Status: Low Humidity
Date: 2025-08-16, Hour: 04:50, Room: Bedroom, Sensor: Humidity Sensor, Value: %21.3, Status: Low Humidity
Date: 2025-08-16, Hour: 04:55, Room: Living Room, Sensor: Temperature Sensor, Value: 15.0°C, Status: High Temperature
Date: 2025-08-16, Hour: 04:55, Room: Kitchen, Sensor: Temperature Sensor, Value: 15.43°C, Status: High Temperature
Date: 2025-08-16, Hour: 04:55, Room: Bedroom, Sensor: Temperature Sensor, Value: 15.4°C, Status: High Temperature
Date: 2025-08-16, Hour: 04:55, Room: Living Room, Sensor: Humidity Sensor, Value: %20.15, Status: Low Humidity
Date: 2025-08-16, Hour: 04:55, Room: Kitchen, Sensor: Humidity Sensor, Value: %20.08, Status: Low Humidity
Date: 2025-08-16, Hour: 04:55, Room: Bedroom, Sensor: Humidity Sensor, Value: %21.57, Status: Low Humidity
Date: 2025-08-16, Hour: 05:00, Room: Living Room, Sensor: Temperature Sensor, Value: 16.53°C, Status: High Temperature
Date: 2025-08-16, Hour: 05:00, Room: Kitchen, Sensor: Temperature Sensor, Value: 15.78°C, Status: High Temperature
Date: 2025-08-16, Hour: 05:00, Room: Bedroom, Sensor: Temperature Sensor, Value: 15.44°C, Status: High Temperature
Date: 2025-08-16, Hour: 05:00, Room: Living Room, Sensor: Humidity Sensor, Value: %22.85, Status: Low Humidity
Date: 2025-08-16, Hour: 05:00, Room: Kitchen, Sensor: Humidity Sensor, Value: %23.59, Status: Low Humidity
Date: 2025-08-16, Hour: 05:00, Room: Bedroom, Sensor: Humidity Sensor, Value: %25.01, Status: Low Humidity
Date: 2025-08-16, Hour: 05:05, Room: Living Room, Sensor: Temperature Sensor, Value: 15.47°C, Status: High Temperature
Date: 2025-08-16, Hour: 05:05, Room: Kitchen, Sensor: Temperature Sensor, Value: 15.14°C, Status: High Temperature
Date: 2025-08-16, Hour: 05:05, Room: Bedroom, Sensor: Temperature Sensor, Value: 16.12°C, Status: High Temperature
Date: 2025-08-16, Hour: 05:05, Room: Living Room, Sensor: Humidity Sensor, Value: %24.48, Status: Low Humidity
Date: 2025-08-16, Hour: 05:05, Room: Kitchen, Sensor: Humidity Sensor, Value: %24.02, Status: Low Humidity
Date: 2025-08-16, Hour: 05:05, Room: Bedroom, Sensor: Humidity Sensor, Value: %23.74, Status: Low Humidity
Date: 2025-08-16, Hour: 05:10, Room: Living Room, Sensor: Temperature Sensor, Value: 16.29°C, Status: High Temperature
Date: 2025-08-16, Hour: 05:10, Room: Kitchen, Sensor: Temperature Sensor, Value: 15.18°C, Status: High Temperature
Date: 2025-08-16, Hour: 05:10, Room: Bedroom, Sensor: Temperature Sensor, Value: 15.2°C, Status: High Temperature
Date: 2025-08-16, Hour: 05:10, Room: Living Room, Sensor: Humidity Sensor, Value: %23.16, Status: Low Humidity
Date: 2025-08-16, Hour: 05:10, Room: Kitchen, Sensor: Humidity Sensor, Value: %23.28, Status: Low Humidity
Date: 2025-08-16, Hour: 05:10, Room: Bedroom, Sensor: Humidity Sensor, Value: %24.52, Status: Low Humidity
Date: 2025-08-16, Hour: 05:15, Room: Living Room, Sensor: Temperature Sensor, Value: 15.03°C, Status: High Temperature
Date: 2025-08-16, Hour: 05:15, Room: Kitchen, Sensor: Temperature Sensor, Value: 16.26°C, Status: High Temperature
Date: 2025-08-16, Hour: 05:15, Room: Bedroom, Sensor: Temperature Sensor, Value: 16.55°C, Status: High Temperature
Date: 2025-08-16, Hour: 05:15, Room: Living Room, Sensor: Humidity Sensor, Value: %23.06, Status: Low Humidity
Date: 2025-08-16, Hour: 05:15, Room: Kitchen, Sensor: Humidity Sensor, Value: %23.96, Status: Low Humidity
Date: 2025-08-16, Hour: 05:15, Room: Bedroom, Sensor: Humidity Sensor, Value: %24.96, Status: Low Humidity
Date: 2025-08-16, Hour: 05:20, Room: Living Room, Sensor: Temperature Sensor, Value: 15.5°C, Status: High Temperature
Date: 2025-08-16, Hour: 05:20, Room: Kitchen, Sensor: Temperature Sensor, Value: 16.26°C, Status: High Temperature
Date: 2025-08-16, Hour: 05:20, Room: Bedroom, Sensor: Temperature Sensor, Value: 15.24°C, Status: High Temperature
Date: 2025-08-16, Hour: 05:20, Room: Living Room, Sensor: Humidity Sensor, Value: %22.83, Status: Low Humidity
Date: 2025-08-16, Hour: 05:20, Room: Kitchen, Sensor: Humidity Sensor, Value: %25.0, Status: Low Humidity
Date: 2025-08-16, Hour: 05:20, Room: Bedroom, Sensor: Humidity Sensor, Value: %24.07, Status: Low Humidity
Date: 2025-08-16, Hour: 05:25, Room: Living Room, Sensor: Temperature Sensor, Value: 15.04°C, Status: High Temperature
Date: 2025-08-16, Hour: 05:25, Room: Kitchen, Sensor: Temperature Sensor, Value: 15.3°C, Status: High Temperature
Date: 2025-08-16, Hour: 05:25, Room: Bedroom, Sensor: Temperature Sensor, Value: 15.38°C, Status: High Temperature
Date: 2025-08-16, Hour: 05:25, Room: Living Room, Sensor: Humidity Sensor, Value: %25.13, Status: Low Humidity
