Date,Hour,Sensor,Room,Sensor Value,Sensor Unit,Room Status
2025-08-16,02:20,Humidity Sensor,Kitchen,21.22,%,Low Humidity
2025-08-16,02:20,Humidity Sensor,Bedroom,20.23,%,Low Humidity
2025-08-16,02:25,Temperature Sensor,Living Room,15.0,°C,High Temperature
2025-08-16,02:25,Temperature Sensor,Kitchen,15.72,°C,High Temperature
2025-08-16,02:25,Temperature Sensor,Bedroom,15.0,°C,High Temperature
2025-08-16,02:25,Humidity Sensor,Living Room,21.16,%,Low Humidity
2025-08-16,02:25,Humidity Sensor,Kitchen,20.37,%,Low Humidity
2025-08-16,02:25,Humidity Sensor,Bedroom,21.3,%,Low Humidity
2025-08-16,02:30,Temperature Sensor,Living Room,15.0,°C,High Temperature
2025-08-16,02:30,Temperature Sensor,Kitchen,15.0,°C,High Temperature
2025-08-16,02:30,Temperature Sensor,Bedroom,15.72,°C,High Temperature
2025-08-16,02:30,Humidity Sensor,Living Room,20.07,%,Low Humidity
2025-08-16,02:30,Humidity Sensor,Kitchen,21.7,%,Low Humidity
2025-08-16,02:30,Humidity Sensor,Bedroom,21.41,%,Low Humidity
2025-08-16,02:35,Temperature Sensor,Living Room,15.0,°C,High Temperature
2025-08-16,02:35,Temperature Sensor,Kitchen,15.79,°C,High Temperature
2025-08-16,02:35,Temperature Sensor,Bedroom,15.7,°C,High Temperature
2025-08-16,02:35,Humidity Sensor,Living Room,21.26,%,Low Humidity
2025-08-16,02:35,Humidity Sensor,Kitchen,20.82,%,Low Humidity
2025-08-16,02:35,Humidity Sensor,Bedroom,21.46,%,Low Humidity
2025-08-16,02:40,Temperature Sensor,Living Room,15.01,°C,High Temperature
2025-08-16,02:40,Temperature Sensor,Kitchen,15.0,°C,High Temperature
2025-08-16,02:40,Temperature Sensor,Bedroom,15.0,°C,High Temperature
2025-08-16,02:40,Humidity Sensor,Living Room,20.8,%,Low Humidity
2025-08-16,02:40,Humidity Sensor,Kitchen,21.38,%,Low Humidity
2025-08-16,02:40,Humidity Sensor,Bedroom,20.85,%,Low Humidity
2025-08-16,02:45,Temperature Sensor,Living Room,15.0,°C,High Temperature
2025-08-16,02:45,Temperature Sensor,Kitchen,15.13,°C,High Temperature
2025-08-16,02:45,Temperature Sensor,Bedroom,15.0,°C,High Temperature
2025-08-16,02:45,Humidity Sensor,Living Room,21.44,%,Low Humidity
2025-08-16,02:45,Humidity Sensor,Kitchen,21.81,%,Low Humidity
2025-08-16,02:45,Humidity Sensor,Bedroom,21.86,%,Low Humidity
2025-08-16,02:50,Temperature Sensor,Living Room,15.18,°C,High Temperature
2025-08-16,02:50,Temperature Sensor,Kitchen,15.01,°C,High Temperature
2025-08-16,02:50,Temperature Sensor,Bedroom,15.0,°C,High Temperature
2025-08-16,02:50,Humidity Sensor,Living Room,20.27,%,Low Humidity
2025-08-16,02:50,Humidity Sensor,Kitchen,20.0,%,Low Humidity
2025-08-16,02:50,Humidity Sensor,Bedroom,20.85,%,Low Humidity
2025-08-16,02:55,Temperature Sensor,Living Room,15.0,°C,High Temperature
2025-08-16,02:55,Temperature Sensor,Kitchen,15.0,°C,High Temperature
2025-08-16,02:55,Temperature Sensor,Bedroom,15.45,°C,High Temperature
2025-08-16,02:55,Humidity Sensor,Living Room,20.78,%,Low Humidity
2025-08-16,02:55,Humidity Sensor,Kitchen,21.85,%,Low Humidity
2025-08-16,02:55,Humidity Sensor,Bedroom,20.88,%,Low Humidity
2025-08-16,03:00,Temperature Sensor,Living Room,15.0,°C,High Temperature
2025-08-16,03:00,Temperature Sensor,Kitchen,15.67,°C,High Temperature
2025-08-16,03:00,Temperature Sensor,Bedroom,15.58,°C,High Temperature
2025-08-16,03:00,Humidity Sensor,Living Room,20.0,%,Low Humidity
2025-08-16,03:00,Humidity Sensor,Kitchen,20.9,%,Low Humidity
2025-08-16,03:00,Humidity Sensor,Bedroom,20.0,%,Low Humidity
2025-08-16,03:05,Temperature Sensor,Living Room,15.23,°C,High Temperature
2025-08-16,03:05,Temperature Sensor,Kitchen,15.39,°C,High Temperature
2025-08-16,03:05,Temperature Sensor,Bedroom,15.02,°C,High Temperature
2025-08-16,03:05,Humidity Sensor,Living Room,20.0,%,Low Humidity
2025-08-16,03:05,Humidity Sensor,Kitchen,20.02,%,Low Humidity
2025-08-16,03:05,Humidity Sensor,Bedroom,20.0,%,Low Humidity
2025-08-16,03:10,Temperature Sensor,Living Room,15.32,°C,High Temperature
2025-08-16,03:10,Temperature Sensor,Kitchen,15.0,°C,High Temperature
2025-08-16,03:10,Temperature Sensor,Bedroom,15.0,°C,High Temperature
2025-08-16,03:10,Humidity Sensor,Living Room,20.66,%,Low Humidity
2025-08-16,03:10,Humidity Sensor,Kitchen,20.0,%,Low Humidity
2025-08-16,03:10,Humidity Sensor,Bedroom,20.38,%,Low Humidity
2025-08-16,03:15,Temperature Sensor,Living Room,15.0,°C,High Temperature
2025-08-16,03:15,Temperature Sensor,Kitchen,15.0,°C,High Temperature
2025-08-16,03:15,Temperature Sensor,Bedroom,15.11,°C,High Temperature
2025-08-16,03:15,Humidity Sensor,Living Room,20.0,%,Low Humidity
2025-08-16,03:15,Humidity Sensor,Kitchen,20.26,%,Low Humidity
2025-08-16,03:15,Humidity Sensor,Bedroom,20.91,%,Low Humidity
2025-08-16,03:20,Temperature Sensor,Living Room,15.26,°C,High Temperature
2025-08-16,03:20,Temperature Sensor,Kitchen,15.0,°C,High Temperature
2025-08-16,03:20,Temperature Sensor,Bedroom,15.64,°C,High Temperature
2025-08-16,03:20,Humidity Sensor,Living Room,20.42,%,Low Humidity
2025-08-16,03:20,Humidity Sensor,Kitchen,20.21,%,Low Humidity
2025-08-16,03:20,Humidity Sensor,Bedroom,20.0,%,Low Humidity
2025-08-16,03:25,Temperature Sensor,Living Room,15.0,°C,High Temperature
2025-08-16,03:25,Temperature Sensor,Kitchen,15.0,°C,High Temperature
2025-08-16,03:25,Temperature Sensor,Bedroom,15.35,°C,High Temperature
2025-08-16,03:25,Humidity Sensor,Living Room,20.01,%,Low Humidity
2025-08-16,03:25,Humidity Sensor,Kitchen,20.0,%,Low Humidity
2025-08-16,03:25,Humidity Sensor,Bedroom,20.0,%,Low Humidity
2025-08-16,03:30,Temperature Sensor,Living Room,15.47,°C,High Temperature
2025-08-16,03:30,Temperature Sensor,Kitchen,15.14,°C,High Temperature
2025-08-16,03:30,Temperature Sensor,Bedroom,15.0,°C,High Temperature
2025-08-16,03:30,Humidity Sensor,Living Room,20.27,%,Low Humidity
2025-08-16,03:30,Humidity Sensor,Kitchen,20.35,%,Low Humidity
2025-08-16,03:30,Humidity Sensor,Bedroom,20.0,%,Low Humidity
2025-08-16,03:35,Temperature Sensor,Living Room,15.09,°C,High Temperature
2025-08-16,03:35,Temperature Sensor,Kitchen,15.73,°C,High Temperature
2025-08-16,03:35,Temperature Sensor,Bedroom,15.0,°C,High Temperature
2025-08-16,03:35,Humidity Sensor,Living Room,20.01,%,Low Humidity
2025-08-16,03:35,Humidity Sensor,Kitchen,20.0,%,Low Humidity
2025-08-16,03:35,Humidity Sensor,Bedroom,20.87,%,Low Humidity
2025-08-16,03:40,Temperature Sensor,Living Room,15.0,°C,High Temperature
2025-08-16,03:40,Temperature Sensor,Kitchen,15.0,°C,High Temperature
2025-08-16,03:40,Temperature Sensor,Bedroom,15.24,°C,High Temperature
2025-08-16,03:40,Humidity Sensor,Living Room,20.0,%,Low Humidity
2025-08-16,03:40,Humidity Sensor,Kitchen,20.86,%,Low Humidity
2025-08-16,03:40,Humidity Sensor,Bedroom,20.0,%,Low Humidity
2025-08-16,03:45,Temperature Sensor,Living Room,15.36,°C,High Temperature
2025-08-16,03:45,Temperature Sensor,Kitchen,15.0,°C,High Temperature
2025-08-16,03:45,Temperature Sensor,Bedroom,15.31,°C,High Temperature
2025-08-16,03:45,Humidity Sensor,Living Room,20.09,%,Low Humidity
2025-08-16,03:45,Humidity Sensor,Kitchen,20.9,%,Low Humidity
2025-08-16,03:45,Humidity Sensor,Bedroom,20.0,%,Low Humidity
2025-08-16,03:50,Temperature Sensor,Living Room,15.0,°C,High Temperature
2025-08-16,03:50,Temperature Sensor,Kitchen,15.0,°C,High Temperature
2025-08-16,03:50,Temperature Sensor,Bedroom,15.52,°C,High Temperature
2025-08-16,03:50,Humidity Sensor,Living Room,20.71,%,Low Humidity
2025-08-16,03:50,Humidity Sensor,Kitchen,20.56,%,Low Humidity
2025-08-16,03:50,Humidity Sensor,Bedroom,20.98,%,Low Humidity
2025-08-16,03:55,Temperature Sensor,Living Room,15.0,°C,High Temperature
2025-08-16,03:55,Temperature Sensor,Kitchen,15.51,°C,High Temperature
2025-08-16,03:55,Temperature Sensor,Bedroom,15.0,°C,High Temperature
2025-08-16,03:55,Humidity Sensor,Living Room,20.0,%,Low Humidity
2025-08-16,03:55,Humidity Sensor,Kitchen,20.4,%,Low Humidity
2025-08-16,03:55,Humidity Sensor,Bedroom,20.0,%,Low Humidity
2025-08-16,04:00,Temperature Sensor,Living Room,15.51,°C,High Temperature
2025-08-16,04:00,Temperature Sensor,Kitchen,15.68,°C,High Temperature
2025-08-16,04:00,Temperature Sensor,Bedroom,15.0,°C,High Temperature
2025-08-16,04:00,Humidity Sensor,Living Room,21.19,%,Low Humidity
2025-08-16,04:00,Humidity Sensor,Kitchen,21.47,%,Low Humidity
2025-08-16,04:00,Humidity Sensor,Bedroom,21.51,%,Low Humidity
2025-08-16,04:05,Temperature Sensor,Living Room,15.92,°C,High Temperature
2025-08-16,04:05,Temperature Sensor,Kitchen,15.18,°C,High Temperature
2025-08-16,04:05,Temperature Sensor,Bedroom,15.75,°C,High Temperature
2025-08-16,04:05,Humidity Sensor,Living Room,21.06,%,Low Humidity
2025-08-16,04:05,Humidity Sensor,Kitchen,20.73,%,Low Humidity
2025-08-16,04:05,Humidity Sensor,Bedroom,20.97,%,Low Humidity
2025-08-16,04:10,Temperature Sensor,Living Room,15.72,°C,High Temperature
2025-08-16,04:10,Temperature Sensor,Kitchen,15.91,°C,High Temperature
2025-08-16,04:10,Temperature Sensor,Bedroom,15.0,°C,High Temperature
2025-08-16,04:10,Humidity Sensor,Living Room,20.62,%,Low Humidity
2025-08-16,04:10,Humidity Sensor,Kitchen,22.07,%,Low Humidity
2025-08-16,04:10,Humidity Sensor,Bedroom,21.96,%,Low Humidity
2025-08-16,04:15,Temperature Sensor,Living Room,15.12,°C,High Temperature
2025-08-16,04:15,Temperature Sensor,Kitchen,15.93,°C,High Temperature
2025-08-16,04:15,Temperature Sensor,Bedroom,15.08,°C,High Temperature
2025-08-16,04:15,Humidity Sensor,Living Room,21.5,%,Low Humidity
2025-08-16,04:15,Humidity Sensor,Kitchen,21.46,%,Low Humidity
2025-08-16,04:15,Humidity Sensor,Bedroom,20.01,%,Low Humidity
2025-08-16,04:20,Temperature Sensor,Living Room,15.0,°C,High Temperature
2025-08-16,04:20,Temperature Sensor,Kitchen,15.42,°C,High Temperature
2025-08-16,04:20,Temperature Sensor,Bedroom,15.9,°C,High Temperature
2025-08-16,04:20,Humidity Sensor,Living Room,20.63,%,Low Humidity
2025-08-16,04:20,Humidity Sensor,Kitchen,21.63,%,Low Humidity
2025-08-16,04:20,Humidity Sensor,Bedroom,21.22,%,Low Humidity
2025-08-16,04:25,Temperature Sensor,Living Room,15.92,°C,High Temperature
2025-08-16,04:25,Temperature Sensor,Kitchen,15.88,°C,High Temperature
2025-08-16,04:25,Temperature Sensor,Bedroom,15.54,°C,High Temperature
2025-08-16,04:25,Humidity Sensor,Living Room,21.76,%,Low Humidity
2025-08-16,04:25,Humidity Sensor,Kitchen,20.29,%,Low Humidity
2025-08-16,04:25,Humidity Sensor,Bedroom,20.68,%,Low Humidity
2025-08-16,04:30,Temperature Sensor,Living Room,15.87,°C,High Temperature
2025-08-16,04:30,Temperature Sensor,Kitchen,15.13,°C,High Temperature
2025-08-16,04:30,Temperature Sensor,Bedroom,15.0,°C,High Temperature
2025-08-16,04:30,Humidity Sensor,Living Room,20.71,%,Low Humidity
2025-08-16,04:30,Humidity Sensor,Kitchen,20.5,%,Low Humidity
2025-08-16,04:30,Humidity Sensor,Bedroom,21.23,%,Low Humidity
2025-08-16,04:35,Temperature Sensor,Living Room,15.0,°C,High Temperature
2025-08-16,04:35,Temperature Sensor,Kitchen,15.13,°C,High Temperature
2025-08-16,04:35,Temperature Sensor,Bedroom,15.0,°C,High Temperature
2025-08-16,04:35,Humidity Sensor,Living Room,21.16,%,Low Humidity
2025-08-16,04:35,Humidity Sensor,Kitchen,22.03,%,Low Humidity
2025-08-16,04:35,Humidity Sensor,Bedroom,20.13,%,Low Humidity
2025-08-16,04:40,Temperature Sensor,Living Room,15.5,°C,High Temperature
2025-08-16,04:40,Temperature Sensor,Kitchen,15.18,°C,High Temperature
2025-08-16,04:40,Temperature Sensor,Bedroom,15.22,°C,High Temperature
2025-08-16,04:40,Humidity Sensor,Living Room,21.08,%,Low Humidity
2025-08-16,04:40,Humidity Sensor,Kitchen,20.3,%,Low Humidity
2025-08-16,04:40,Humidity Sensor,Bedroom,21.93,%,Low Humidity
2025-08-16,04:45,Temperature Sensor,Living Room,15.0,°C,High Temperature
2025-08-16,04:45,Temperature Sensor,Kitchen,15.0,°C,High Temperature
2025-08-16,04:45,Temperature Sensor,Bedroom,15.0,°C,High Temperature
2025-08-16,04:45,Humidity Sensor,Living Room,21.07,%,Low Humidity
2025-08-16,04:45,Humidity Sensor,Kitchen,21.01,%,Low Humidity
2025-08-16,04:45,Humidity Sensor,Bedroom,22.0,%,Low Humidity
2025-08-16,04:50,Temperature Sensor,Living Room,15.0,°C,High Temperature
2025-08-16,04:50,Temperature Sensor,Kitchen,15.66,°C,High Temperature
2025-08-16,04:50,Temperature Sensor,Bedroom,15.11,°C,High Temperature
2025-08-16,04:50,Humidity Sensor,Living Room,20.2,%,Low Humidity
2025-08-16,04:50,Humidity Sensor,Kitchen,20.86,%,Low Humidity
2025-08-16,04:50,Humidity Sensor,Bedroom,21.3,%,Low Humidity
2025-08-16,04:55,Temperature Sensor,Living Room,15.0,°C,High Temperature
2025-08-16,04:55,Temperature Sensor,Kitchen,15.43,°C,High Temperature
2025-08-16,04:55,Temperature Sensor,Bedroom,15.4,°C,High Temperature
2025-08-16,04:55,Humidity Sensor,Living Room,20.15,%,Low Humidity
2025-08-16,04:55,Humidity Sensor,Kitchen,20.08,%,Low Humidity
2025-08-16,04:55,Humidity Sensor,Bedroom,21.57,%,Low Humidity
2025-08-16,05:00,Temperature Sensor,Living Room,16.53,°C,High Temperature
2025-08-16,05:00,Temperature Sensor,Kitchen,15.78,°C,High Temperature
2025-08-16,05:00,Temperature Sensor,Bedroom,15.44,°C,High Temperature
2025-08-16,05:00,Humidity Sensor,Living Room,22.85,%,Low Humidity
2025-08-16,05:00,Humidity Sensor,Kitchen,23.59,%,Low Humidity
2025-08-16,05:00,Humidity Sensor,Bedroom,25.01,%,Low Humidity
2025-08-16,05:05,Temperature Sensor,Living Room,15.47,°C,High Temperature
2025-08-16,05:05,Temperature Sensor,Kitchen,15.14,°C,High Temperature
2025-08-16,05:05,Temperature Sensor,Bedroom,16.12,°C,High Temperature
2025-08-16,05:05,Humidity Sensor,Living Room,24.48,%,Low Humidity
2025-08-16,05:05,Humidity Sensor,Kitchen,24.02,%,Low Humidity
2025-08-16,05:05,Humidity Sensor,Bedroom,23.74,%,Low Humidity
2025-08-16,05:10,Temperature Sensor,Living Room,16.29,°C,High Temperature
2025-08-16,05:10,Temperature Sensor,Kitchen,15.18,°C,High Temperature
2025-08-16,05:10,Temperature Sensor,Bedroom,15.2,°C,High Temperature
2025-08-16,05:10,Humidity Sensor,Living Room,23.16,%,Low Humidity
2025-08-16,05:10,Humidity Sensor,Kitchen,23.28,%,Low Humidity
2025-08-16,05:10,Humidity Sensor,Bedroom,24.52,%,Low Humidity
2025-08-16,05:15,Temperature Sensor,Living Room,15.03,°C,High Temperature
2025-08-16,05:15,Temperature Sensor,Kitchen,16.26,°C,High Temperature
2025-08-16,05:15,Temperature Sensor,Bedroom,16.55,°C,High Temperature
2025-08-16,05:15,Humidity Sensor,Living Room,23.06,%,Low Humidity
2025-08-16,05:15,Humidity Sensor,Kitchen,23.96,%,Low Humidity
2025-08-16,05:15,Humidity Sensor,Bedroom,24.96,%,Low Humidity
2025-08-16,05:20,Temperature Sensor,Living Room,15.5,°C,High Temperature
2025-08-16,05:20,Temperature Sensor,Kitchen,16.26,°C,High Temperature
2025-08-16,05:20,Temperature Sensor,Bedroom,15.24,°C,High Temperature
2025-08-16,05:20,Humidity Sensor,Living Room,22.83,%,Low Humidity
2025-08-16,05:20,Humidity Sensor,Kitchen,25.0,%,Low Humidity
2025-08-16,05:20,Humidity Sensor,Bedroom,24.07,%,Low Humidity
2025-08-16,05:25,Temperature Sensor,Living Room,15.04,°C,High Temperature
2025-08-16,05:25,Temperature Sensor,Kitchen,15.3,°C,High Temperature
2025-08-16,05:25,Temperature Sensor,Bedroom,15.38,°C,High Temperature
2025-08-16,05:25,Humidity Sensor,Living Room,25.13,%,Low Humidity
2025-08-16,05:25,Humidity Sensor,Kitchen,23.75,%,Low Humidity
2025-08-16,05:25,Humidity Sensor,Bedroom,24.92,%,Low Humidity
2025-08-16,05:30,Temperature Sensor,Living Room,16.49,°C,High Temperature
2025-08-16,05:30,Temperature Sensor,Kitchen,16.38,°C,High Temperature
2025-08-16,05:30,Temperature Sensor,Bedroom,16.26,°C,High Temperature
2025-08-16,05:30,Humidity Sensor,Living Room,24.17,%,Low Humidity
2025-08-16,05:30,Humidity Sensor,Kitchen,23.35,%,Low Humidity
2025-08-16,05:30,Humidity Sensor,Bedroom,24.22,%,Low Humidity
2025-08-16,05:35,Temperature Sensor,Living Room,16.13,°C,High Temperature
2025-08-16,05:35,Temperature Sensor,Kitchen,15.92,°C,High Temperature
2025-08-16,05:35,Temperature Sensor,Bedroom,15.66,°C,High Temperature
2025-08-16,05:35,Humidity Sensor,Living Room,24.69,%,Low Humidity
2025-08-16,05:35,Humidity Sensor,Kitchen,24.89,%,Low Humidity
2025-08-16,05:35,Humidity Sensor,Bedroom,23.09,%,Low Humidity
2025-08-16,05:40,Temperature Sensor,Living Room,15.27,°C,High Temperature
2025-08-16,05:40,Temperature Sensor,Kitchen,16.56,°C,High Temperature
2025-08-16,05:40,Temperature Sensor,Bedroom,15.11,°C,High Temperature
2025-08-16,05:40,Humidity Sensor,Living Room,23.58,%,Low Humidity
2025-08-16,05:40,Humidity Sensor,Kitchen,24.9,%,Low Humidity
2025-08-16,05:40,Humidity Sensor,Bedroom,24.55,%,Low Humidity
2025-08-16,05:45,Temperature Sensor,Living Room,15.14,°C,High Temperature
2025-08-16,05:45,Temperature Sensor,Kitchen,15.8,°C,High Temperature
2025-08-16,05:45,Temperature Sensor,Bedroom,15.66,°C,High Temperature
2025-08-16,05:45,Humidity Sensor,Living Room,24.58,%,Low Humidity
2025-08-16,05:45,Humidity Sensor,Kitchen,24.1,%,Low Humidity
2025-08-16,05:45,Humidity Sensor,Bedroom,23.21,%,Low Humidity
2025-08-16,05:50,Temperature Sensor,Living Room,15.36,°C,High Temperature
2025-08-16,05:50,Temperature Sensor,Kitchen,15.13,°C,High Temperature
2025-08-16,05:50,Temperature Sensor,Bedroom,16.06,°C,High Temperature
2025-08-16,05:50,Humidity Sensor,Living Room,23.63,%,Low Humidity
2025-08-16,05:50,Humidity Sensor,Kitchen,24.13,%,Low Humidity
2025-08-16,05:50,Humidity Sensor,Bedroom,24.35,%,Low Humidity
2025-08-16,05:55,Temperature Sensor,Living Room,15.75,°C,High Temperature
2025-08-16,05:55,Temperature Sensor,Kitchen,15.97,°C,High Temperature
2025-08-16,05:55,Temperature Sensor,Bedroom,16.58,°C,High Temperature
2025-08-16,05:55,Humidity Sensor,Living Room,24.45,%,Low Humidity
2025-08-16,05:55,Humidity Sensor,Kitchen,25.05,%,Low Humidity
2025-08-16,05:55,Humidity Sensor,Bedroom,24.85,%,Low Humidity
2025-08-16,06:00,Temperature Sensor,Living Room,16.67,°C,High Temperature
2025-08-16,06:00,Temperature Sensor,Kitchen,17.09,°C,High Temperature
2025-08-16,06:00,Temperature Sensor,Bedroom,16.17,°C,High Temperature
2025-08-16,06:00,Humidity Sensor,Living Room,30.07,%,Normal Humidity
2025-08-16,06:00,Humidity Sensor,Kitchen,28.88,%,Low Humidity
2025-08-16,06:00,Humidity Sensor,Bedroom,27.46,%,Low Humidity
2025-08-16,06:05,Temperature Sensor,Living Room,16.53,°C,High Temperature
2025-08-16,06:05,Temperature Sensor,Kitchen,16.94,°C,High Temperature
2025-08-16,06:05,Temperature Sensor,Bedroom,15.93,°C,High Temperature
2025-08-16,06:05,Humidity Sensor,Living Room,28.36,%,Low Humidity
2025-08-16,06:05,Humidity Sensor,Kitchen,30.08,%,Normal Humidity
2025-08-16,06:05,Humidity Sensor,Bedroom,28.84,%,Low Humidity
2025-08-16,06:10,Temperature Sensor,Living Room,16.94,°C,High Temperature
2025-08-16,06:10,Temperature Sensor,Kitchen,17.57,°C,High Temperature
2025-08-16,06:10,Temperature Sensor,Bedroom,16.47,°C,High Temperature
2025-08-16,06:10,Humidity Sensor,Living Room,28.75,%,Low Humidity
2025-08-16,06:10,Humidity Sensor,Kitchen,28.96,%,Low Humidity
2025-08-16,06:10,Humidity Sensor,Bedroom,29.58,%,Low Humidity
2025-08-16,06:15,Temperature Sensor,Living Room,17.36,°C,High Temperature
2025-08-16,06:15,Temperature Sensor,Kitchen,16.53,°C,High Temperature
2025-08-16,06:15,Temperature Sensor,Bedroom,16.36,°C,High Temperature
2025-08-16,06:15,Humidity Sensor,Living Room,29.69,%,Low Humidity
2025-08-16,06:15,Humidity Sensor,Kitchen,28.74,%,Low Humidity
2025-08-16,06:15,Humidity Sensor,Bedroom,28.45,%,Low Humidity
2025-08-16,06:20,Temperature Sensor,Living Room,16.67,°C,High Temperature
2025-08-16,06:20,Temperature Sensor,Kitchen,15.99,°C,High Temperature
2025-08-16,06:20,Temperature Sensor,Bedroom,17.0,°C,High Temperature
2025-08-16,06:20,Humidity Sensor,Living Room,28.73,%,Low Humidity
2025-08-16,06:20,Humidity Sensor,Kitchen,30.21,%,Normal Humidity
2025-08-16,06:20,Humidity Sensor,Bedroom,30.03,%,Normal Humidity
2025-08-16,06:25,Temperature Sensor,Living Room,16.06,°C,High Temperature
2025-08-16,06:25,Temperature Sensor,Kitchen,17.32,°C,High Temperature
2025-08-16,06:25,Temperature Sensor,Bedroom,17.48,°C,High Temperature
2025-08-16,06:25,Humidity Sensor,Living Room,28.61,%,Low Humidity
2025-08-16,06:25,Humidity Sensor,Kitchen,28.99,%,Low Humidity
2025-08-16,06:25,Humidity Sensor,Bedroom,29.08,%,Low Humidity
2025-08-16,06:30,Temperature Sensor,Living Room,16.96,°C,High Temperature
2025-08-16,06:30,Temperature Sensor,Kitchen,17.43,°C,High Temperature
2025-08-16,06:30,Temperature Sensor,Bedroom,16.51,°C,High Temperature
2025-08-16,06:30,Humidity Sensor,Living Room,29.77,%,Low Humidity
2025-08-16,06:30,Humidity Sensor,Kitchen,27.99,%,Low Humidity
2025-08-16,06:30,Humidity Sensor,Bedroom,29.3,%,Low Humidity
2025-08-16,06:35,Temperature Sensor,Living Room,16.29,°C,High Temperature
